01/09/2019	, -6.92543
01/10/2019	, -8.17613
01/11/2019	, -2.94373
01/12/2019	, -2.27417
01/01/2020	, -7.41555
01/02/2020	, -7.81377
01/03/2020	, -9.54258
01/04/2020	, -35.76977
01/05/2020	, -37.86899
01/06/2020	, -22.48533
01/07/2020	, -20.90856
01/08/2020	, -17.88772
01/09/2020	, -16.27432
01/10/2020	, -14.8506
01/11/2020	, -11.55546
01/12/2020	, -11.54847
01/01/2021	, -12.23833
01/02/2021	, -5.87431
01/03/2021	, 0.55928
01/04/2021	, 38.70254
01/05/2021	, 43.1288
01/06/2021	, 15.92162
01/07/2021	, 14.21264
01/08/2021	, 12.74804
01/09/2021	, 9.24512
01/10/2021	, 5.9303
01/11/2021	, 5.96143
01/12/2021	, 7.58162
01/01/2022	, 8.79009
01/02/2022	, 1.86457
01/03/2022	, 5.79643
01/04/2022	, 6.91538
01/05/2022	, 6.0874
01/06/2022	, 7.779
01/07/2022	, 2.12164
